Date,Rate
19/03/2014,36.2477
20/03/2014,35.974
21/03/2014,36.151
22/03/2014,36.2488
23/03/2014,36.3305
24/03/2014,36.3305
25/03/2014,36.118
26/03/2014,35.594
27/03/2014,35.529
28/03/2014,35.62
29/03/2014,35.7655
30/03/2014,35.7515
31/03/2014,35.7515
1/4/14,35.1862
2/4/14,35.0765
3/4/14,35.4115
4/4/14,35.5775
5/4/14,35.2555
6/4/14,35.2295
7/4/14,35.2295
8/4/14,35.64525
9/4/14,35.6981
10/4/14,35.656
11/4/14,35.5466
12/4/14,35.638
13/04/2014,35.632
14/04/2014,35.632
15/04/2014,35.9363
16/04/2014,36.1851
17/04/2014,35.9985
18/04/2014,35.613
19/04/2014,35.6117
20/04/2014,35.615
21/04/2014,35.615
22/04/2014,35.6766
23/04/2014,35.70125
24/04/2014,35.6827
25/04/2014,35.7435
26/04/2014,36.0457
27/04/2014,36.0305
28/04/2014,36.0305
29/04/2014,35.88925
30/04/2014,35.6435
1/5/14,35.64025
2/5/14,35.6325
3/5/14,35.8655
4/5/14,35.7985
5/5/14,35.7985
6/5/14,35.7265
7/5/14,35.4062
8/5/14,34.945
9/5/14,35.038
10/5/14,35.2055
11/5/14,35.234
12/5/14,35.234
13/05/2014,35.06175
14/05/2014,34.83165
15/05/2014,34.65175
16/05/2014,34.77025
17/05/2014,34.7237
18/05/2014,34.745
19/05/2014,34.745
20/05/2014,34.544
21/05/2014,34.52875
22/05/2014,34.4075
23/05/2014,34.3315
24/05/2014,34.1615
25/05/2014,34.124
26/05/2014,34.124
27/05/2014,34.1875
28/05/2014,34.40725
29/05/2014,34.5724
30/05/2014,34.6519
31/05/2014,34.88625
1/6/14,34.931
2/6/14,34.931
3/6/14,34.93445
4/6/14,35.0677
5/6/14,35.018
6/6/14,34.68625
7/6/14,34.415
8/6/14,34.449
9/6/14,34.449
10/6/14,34.3337
11/6/14,34.3509
12/6/14,34.38
13/06/2014,34.3505
14/06/2014,34.3955
15/06/2014,34.3865
16/06/2014,34.3865
17/06/2014,34.6465
18/06/2014,34.8325
19/06/2014,34.53195
20/06/2014,34.393
21/06/2014,34.451
22/06/2014,34.4575
23/06/2014,34.4575
24/06/2014,34.14575
25/06/2014,33.7635
26/06/2014,33.7639
27/06/2014,33.7075
28/06/2014,33.7465
29/06/2014,33.749
30/06/2014,33.749
1/7/14,33.9855
2/7/14,34.3127
3/7/14,34.344
4/7/14,34.27865
5/7/14,34.4437
6/7/14,34.422
7/7/14,34.422
8/7/14,34.4375
9/7/14,34.24125
10/7/14,33.979
11/7/14,33.9215
12/7/14,34.2009
13/07/2014,34.205
14/07/2014,34.205
15/07/2014,34.344
16/07/2014,34.3865
17/07/2014,34.39365
18/07/2014,35.19295
19/07/2014,35.1472
20/07/2014,35.141
21/07/2014,35.141
22/07/2014,35.21915
23/07/2014,34.95575
24/07/2014,34.8955
25/07/2014,34.9725
26/07/2014,35.1297
27/07/2014,35.1315
28/07/2014,35.1315
29/07/2014,35.5365
30/07/2014,35.6077
31/07/2014,35.6235
1/8/14,35.68875
2/8/14,35.7775
3/8/14,35.753
4/8/14,35.753
5/8/14,35.8225
6/8/14,36.057
7/8/14,36.17455
8/8/14,36.297
9/8/14,36.122
10/8/14,36.1605
11/8/14,36.1605
12/8/14,35.9205
13/08/2014,36.19365
14/08/2014,36.0357
15/08/2014,35.9655
16/08/2014,36.1345
17/08/2014,36.1115
18/08/2014,36.1115
19/08/2014,36.03985
20/08/2014,36.1757
21/08/2014,36.3145
22/08/2014,36.06175
23/08/2014,36.109
25/08/2014,36.1165
26/08/2014,36.1645
27/08/2014,36.1879
28/08/2014,36.139
29/08/2014,36.7322
30/08/2014,37.1402
31/08/2014,37.048
1/9/14,37.048
2/9/14,37.2914
3/9/14,37.4605
4/9/14,36.91625
5/9/14,36.9924
6/9/14,36.939
8/9/14,36.9415
9/9/14,37.0586
10/9/14,37.11375
11/9/14,37.296
12/9/14,37.53675
13/09/2014,37.352
14/09/2014,37.352
15/09/2014,37.352
16/09/2014,38.1282
17/09/2014,38.1282
18/09/2014,38.3765
19/09/2014,38.4715
20/09/2014,38.4394
21/09/2014,38.4185
22/09/2014,38.4185
23/09/2014,38.693
24/09/2014,38.598
26/09/2014,38.49325
27/09/2014,39.1197
28/09/2014,39.1465
29/09/2014,39.1465
30/09/2014,39.454
1/10/14,39.5755
2/10/14,39.685
3/10/14,38.9593
4/10/14,38.9593
5/10/14,38.9593
6/10/14,38.9593
7/10/14,38.9593
8/10/14,38.9593
9/10/14,40.1365
10/10/14,40.1175
11/10/14,40.3475
12/10/14,40.3855
13/10/2014,40.3855
14/10/2014,40.4937
15/10/2014,40.862
16/10/2014,40.694
17/10/2014,40.9055
18/10/2014,40.6482
19/10/2014,40.74
20/10/2014,40.74
21/10/2014,40.9647
22/10/2014,40.9095
23/10/2014,41.3616
24/10/2014,41.73
25/10/2014,41.8109
26/10/2014,41.9155
27/10/2014,41.9155
28/10/2014,42.268
29/10/2014,42.4405
30/10/2014,42.863
31/10/2014,41.5195
1/11/14,43.034
2/11/14,43.0595
3/11/14,43.0595
4/11/14,43.5319
5/11/14,43.7289
6/11/14,44.8695
7/11/14,46.5302
8/11/14,46.73435
9/11/14,46.6885
10/11/14,46.6885
11/11/14,45.608
12/11/14,46.6825
13/11/2014,45.6137
14/11/2014,46.5605
15/11/2014,47.3125
16/11/2014,47.295
17/11/2014,47.295
18/11/2014,47.212
19/11/2014,46.843
20/11/2014,46.7475
21/11/2014,46.28
22/11/2014,45.87005
23/11/2014,45.6795
24/11/2014,45.6795
25/11/2014,44.812
26/11/2014,46.0425
27/11/2014,47.142
28/11/2014,48.543
29/11/2014,49.417
30/11/2014,50.2825
1/12/14,50.2825
2/12/14,51.5933
3/12/14,54.02345
4/12/14,53.1693
5/12/14,54.38445
6/12/14,52.657
7/12/14,52.695
8/12/14,52.695
9/12/14,53.7974
10/12/14,54.2229
11/12/14,54.85385
12/12/14,55.755
13/12/2014,57.921
14/12/2014,58.2
15/12/2014,58.2
16/12/2014,63.657
17/12/2014,71.3335
18/12/2014,60.996
19/12/2014,62.05
20/12/2014,59.085
21/12/2014,58.878
22/12/2014,58.878
23/12/2014,56.26
24/12/2014,54.58
25/12/2014,53.778
26/12/2014,52.681
27/12/2014,53.905
28/12/2014,53.495
29/12/2014,53.495
30/12/2014,57.43
31/12/2014,55.926
4/1/15,58.76
5/1/15,58.76
6/1/15,60.025
7/1/15,62.675
8/1/15,62.865
9/1/15,59.976
10/1/15,61.825
11/1/15,61.95
12/1/15,61.95
13/01/2015,63.075
14/01/2015,65.8837
15/01/2015,65.955
16/01/2015,64.654
17/01/2015,65.0045
18/01/2015,65.275
19/01/2015,65.275
20/01/2015,64.834
21/01/2015,65.42
22/01/2015,65.2405
23/01/2015,64.5417
24/01/2015,63.767
25/01/2015,64.125
26/01/2015,64.125
27/01/2015,66.4
28/01/2015,66.825
29/01/2015,67.9
30/01/2015,69.155
31/01/2015,70.375
1/2/15,70.05
2/2/15,70.05
3/2/15,68.4812
4/2/15,66.245
5/2/15,67.464
6/2/15,66.335
7/2/15,67.1272
8/2/15,67.075
9/2/15,67.075
10/2/15,65.607
11/2/15,66.42
12/2/15,66.446
13/02/2015,65.56
14/02/2015,63.282
15/02/2015,63.35
16/02/2015,63.35
17/02/2015,63.123
18/02/2015,62.868
19/02/2015,61.46
